pc_timestamp_s,ipoc,override,vel_act,rpm_ext,robot_x_mm,robot_y_mm,robot_z_mm,robot_a_deg,robot_b_deg,robot_c_deg,aruco_timestamp_s,camera_lag_ms,visible_count,visible_ids,m0_rvec_x,m0_rvec_y,m0_rvec_z,m0_tvec_x_m,m0_tvec_y_m,m0_tvec_z_m,m1_rvec_x,m1_rvec_y,m1_rvec_z,m1_tvec_x_m,m1_tvec_y_m,m1_tvec_z_m,m2_rvec_x,m2_rvec_y,m2_rvec_z,m2_tvec_x_m,m2_tvec_y_m,m2_tvec_z_m,m3_rvec_x,m3_rvec_y,m3_rvec_z,m3_tvec_x_m,m3_tvec_y_m,m3_tvec_z_m,m4_rvec_x,m4_rvec_y,m4_rvec_z,m4_tvec_x_m,m4_tvec_y_m,m4_tvec_z_m
1771276780.0933309,829116,10,0,0,860.0,39.9,440.0,37.1,85.4,20.8,1771276780.0573888,35.94207763671875,1,0,1.8980710634772224,2.3777513525019223,-0.14177733965524086,-0.5401431121820898,-0.49414815311901905,1.8861058216193134,,,,,,,,,,,,,,,,,,,,,,,,
1771276782.694529,831720,10,0,0,860.0,39.9,440.0,23.6,83.1,-4.8,1771276782.694529,0.0,1,0,-1.3010249355003147,-1.9107942475515303,-0.30582249746289314,0.5935801531315344,-0.47036851084257325,1.8576414801057224,,,,,,,,,,,,,,,,,,,,,,,,
1771276785.294842,834320,10,0,0,860.0,40.0,440.0,20.1,82.1,-13.6,1771276785.2657752,29.066801071166992,1,0,-1.175215490666276,-1.8950727055348198,-0.4308254006499543,0.5425990937824358,-0.44572940996936583,1.7770149742477641,,,,,,,,,,,,,,,,,,,,,,,,
1771276787.9028037,836924,10,0,0,860.0,40.0,440.0,20.0,82.0,-14.0,1771276787.8742695,28.5341739654541,1,0,1.5911533038131107,2.575301884311534,-0.10865690956108316,-0.6384163030148152,-0.482608749390805,1.9331821014737574,,,,,,,,,,,,,,,,,,,,,,,,
1771276790.5029106,839528,10,5,0,861.6,42.9,439.8,20.4,82.2,-12.8,1771276790.474677,28.23352813720703,2,0|4,-1.2395786291928765,-1.911474414876515,-0.405106790687062,0.5471280599384735,-0.4450590114982262,1.778066687541939,,,,,,,,,,,,,,,,,,,1.7389753593358255,-2.078313890197246,0.771282048395163,0.19929234888011424,-0.20904151198769638,2.2197414246419345
1771276793.1068041,842132,10,8,0,871.2,59.7,438.6,23.1,83.6,-4.8,1771276793.0775573,29.246807098388672,1,0,-1.4000861465119967,-2.4320037613067416,-1.2777282717404899,-0.5815062708928961,-0.45941544931858286,1.8888959975416637,,,,,,,,,,,,,,,,,,,,,,,,
1771276795.710163,844736,10,8,0,881.5,77.8,437.3,27.6,85.0,5.4,1771276795.6843798,25.783300399780273,1,0,1.7466608953795035,2.4214813522691423,-0.2077770346238686,-0.5575699066696373,-0.46963044253022856,1.9487754002277127,,,,,,,,,,,,,,,,,,,,,,,,
1771276798.3137002,847340,10,8,0,891.8,95.8,436.0,35.4,86.3,18.9,1771276798.2865007,27.199506759643555,1,0,-1.6320374446392263,-2.2906460452892503,-1.2975556339232506,-0.49932179427462753,-0.45508792405929466,1.8914927082980795,,,,,,,,,,,,,,,,,,,,,,,,
1771276800.9184132,849944,10,8,0,902.1,113.9,434.7,51.6,87.5,40.7,1771276800.8942966,24.11651611328125,1,0,-1.5400341364666574,-1.648520567692692,-0.22854014576663445,0.8037534377957254,-0.4965064021172029,2.032456264098332,,,,,,,,,,,,,,,,,,,,,,,,
1771276804.2025242,853228,10,8,0,915.2,136.6,433.1,99.6,88.3,95.9,1771276804.1978955,4.628658294677734,1,0,-1.742206921536367,-1.9583199412264838,-1.317646361646969,-0.40372266256071965,-0.47396367658535626,1.8974664724866876,,,,,,,,,,,,,,,,,,,,,,,,
1771276806.8060691,855832,10,8,0,925.4,154.7,431.8,139.3,87.7,141.3,1771276806.8040302,2.0389556884765625,1,0,2.0438278907256753,2.028168387172606,-0.4769099337508455,-0.35590459381839007,-0.4854462642741863,1.873314659724404,,,,,,,,,,,,,,,,,,,,,,,,
1771276809.4103246,858436,10,8,0,935.8,172.7,430.5,157.8,86.5,165.4,1771276809.4073095,3.0150413513183594,1,0,-1.7068840709769835,-1.6980295691057428,-1.3052556154195085,-0.30193218601911653,-0.4861261615793366,1.7987243199987788,,,,,,,,,,,,,,,,,,,,,,,,
1771276812.0141695,861040,10,0,0,940.0,180.0,430.0,162.0,86.0,172.0,1771276812.0112257,2.943754196166992,1,0,-1.7855074430427467,-1.3435272227158068,-0.1993386957786357,0.9596184741155069,-0.5594262135311806,2.011137379177749,,,,,,,,,,,,,,,,,,,,,,,,
1771276814.617278,863644,10,0,0,940.0,180.0,430.0,162.0,86.0,172.0,1771276814.6162808,0.9973049163818359,1,0,-1.7855074430427467,-1.3435272227158068,-0.1993386957786357,0.9596184741155069,-0.5594262135311806,2.011137379177749,,,,,,,,,,,,,,,,,,,,,,,,
1771276817.2175193,866244,10,8,0,940.0,161.6,430.0,160.1,86.4,169.1,1771276817.1850884,32.43088722229004,1,0,-1.7452781827106032,-1.3844805703742022,-0.15431539086051135,0.9107302766156485,-0.5347395782737647,1.9594102407855625,,,,,,,,,,,,,,,,,,,,,,,,
1771276819.817847,868844,10,8,0,940.0,140.8,430.0,157.4,86.8,165.3,1771276819.7902546,27.59242057800293,1,0,2.0011294412401335,1.8677022320239014,-0.5569928224135309,-0.33818116813133575,-0.4841843592653808,1.8203723266265877,,,,,,,,,,,,,,,,,,,,,,,,
1771276822.4178874,871444,10,8,0,940.0,120.0,430.0,154.0,87.2,160.7,1771276822.3931081,24.779319763183594,1,0,2.11901798443624,2.1538859489700135,-0.603004580824512,0.8560301502974866,-0.5163494685327824,1.9647978176696168,,,,,,,,,,,,,,,,,,,,,,,,
1771276825.018081,874044,10,8,0,940.0,99.2,430.0,149.5,87.6,155.0,1771276824.9949079,23.173093795776367,1,0,2.1365036471831766,2.1256247379949564,-0.5455380059555218,0.8335446412029679,-0.5106643275545718,1.978773753080704,,,,,,,,,,,,,,,,,,,,,,,,
1771276827.6219578,876648,10,8,0,940.0,78.4,430.0,143.3,87.9,147.7,1771276827.6032493,18.708467483520508,1,0,-1.6387907352381046,-1.347689135057904,-0.23694919813053633,0.7728688573810836,-0.4823051419065321,1.8989032134205959,,,,,,,,,,,,,,,,,,,,,,,,
1771276830.2222233,879248,10,8,0,940.0,57.6,430.0,134.7,88.3,137.9,1771276830.2057378,16.48545265197754,1,0,2.054926948060955,2.1123930932059096,-0.6183190741401383,0.7599868738708814,-0.4838142032683361,1.9357383876523993,,,,,,,,,,,,,,,,,,,,,,,,
1771276832.8257308,881852,10,8,0,940.0,36.8,430.0,122.2,88.5,124.2,1771276832.8105483,15.1824951171875,1,0,-1.680243651484838,-1.447233172750092,-0.06599347488329757,0.7568618403135335,-0.4943995774197444,2.0044407081282865,,,,,,,,,,,,,,,,,,,,,,,,
1771276835.425951,884452,10,8,0,940.0,15.9,430.0,105.3,88.7,106.2,1771276835.4146347,11.316299438476562,1,0,-1.7044988043571707,-1.8799394301066925,-1.1731799759560653,-0.5267076403322294,-0.46650186703823876,1.924269053513599,,,,,,,,,,,,,,,,,,,,,,,,
1771276838.025984,887052,10,8,0,940.0,-4.8,430.0,85.4,88.8,85.1,1771276838.0220563,3.9277076721191406,1,0,-1.7610234249344923,-1.8788324087381945,-1.1347217555179878,-0.556229470407412,-0.46381491057013713,1.932012399884643,,,,,,,,,,,,,,,,,,,,,,,,
1771276840.6299927,889656,10,8,0,940.0,-25.7,430.0,66.4,88.6,65.0,1771276840.6228213,7.171392440795898,1,0,-1.6898086426616097,-1.5541303903300436,-0.12634946888315576,0.6832642780123681,-0.49022824540562937,2.044100705509679,,,,,,,,,,,,,,,,,,,,,,,,
1771276843.233629,892260,10,8,0,940.0,-46.5,430.0,51.5,88.4,48.9,1771276843.2269373,6.691694259643555,1,0,2.0684176142635433,1.89206097674274,0.0008825422452869006,-0.659642075392088,-0.490422714030618,2.0734822902667673,,,,,,,,,,,,,,,,,,,,,,,,
1771276845.8337429,894860,10,8,0,940.0,-67.3,430.0,41.1,88.1,37.4,1771276845.8307562,2.9866695404052734,1,0,2.033357567668541,2.036863694276267,-0.3650905596505116,0.5923645536230177,-0.46096288800585733,1.9444553829419298,,,,,,,,,,,,,,,,,,,,,,,,
1771276848.437705,897464,10,8,0,940.0,-88.1,430.0,33.7,87.8,28.8,1771276848.4349878,2.717256546020508,1,0,-1.5861310563806872,-1.4309661648393617,-0.22180884065934406,0.5615484059112916,-0.45663237706430004,1.933764951233614,,,,,,,,,,,,,,,,,,,,,,,,
1771276851.0412009,900068,10,8,0,940.0,-109.0,430.0,28.2,87.4,22.2,1771276851.0079455,33.25533866882324,1,0,2.002958722667574,1.7980886015559436,-0.019971740422340505,-0.7330705431461627,-0.4742488178347879,2.0207297406559492,,,,,,,,,,,,,,,,,,,,,,,,
1771276853.6415167,902668,10,8,0,940.0,-129.8,430.0,24.3,87.0,17.1,1771276853.6139646,27.552127838134766,1,0,-1.4986113880207204,-1.4625415271749467,-0.10113276889773809,0.47349828854665627,-0.4301889595217805,1.8218092969018003,,,,,,,,,,,,,,,,,,,,,,,,
1771276856.2450593,905272,10,8,0,940.0,-150.6,430.0,21.2,86.6,12.9,1771276856.2144146,30.644655227661133,1,0,-1.532472444231102,-1.4148290273287831,-0.2735978707715316,0.4529947168416797,-0.4376559304522119,1.8493465776769098,,,,,,,,,,,,,,,,,,,,,,,,
1771276858.8509028,907876,10,8,0,940.0,-171.4,430.0,18.8,86.2,9.3,1771276858.8205545,30.34830093383789,1,0,1.9177167471947567,1.9376486167889218,-0.1728478846229416,0.409091086043729,-0.42435478603492754,1.7801026720467839,,,,,,,,,,,,,,,,,,,,,,,,
1771276861.4524293,910480,10,0,0,940.0,-180.0,430.0,18.0,86.0,8.0,1771276861.4239004,28.528928756713867,1,0,-1.5082042948054368,-1.4812197736584929,-0.24986692706122055,0.40599743884662937,-0.4349793587111759,1.8258958480722622,,,,,,,,,,,,,,,,,,,,,,,,
1771276864.0534384,913080,10,8,0,938.1,-175.7,429.9,18.5,86.1,8.7,1771276864.0267975,26.640892028808594,1,0,1.867018015991927,1.9700182121540808,-0.2784335054392015,0.4102078541950875,-0.43591346853367574,1.8225361808921114,,,,,,,,,,,,,,,,,,,,,,,,
1771276866.6566384,915684,10,8,0,929.5,-156.7,429.4,21.2,86.5,12.0,1771276866.633569,23.069381713867188,1,0,1.9786621660698467,1.924819895111369,0.10686366719720056,-0.8008738116021205,-0.48599165304857384,2.005777964928013,,,,,,,,,,,,,,,,,,,,,,,,
1771276869.2567797,918284,10,8,0,921.0,-137.7,429.0,24.6,86.9,16.1,1771276869.2370598,19.719839096069336,1,0,-1.8744893511431329,-2.0870464583803847,-0.906171185332185,-0.80274649109113,-0.5100322039942287,2.078827659821049,,,,,,,,,,,,,,,,,,,,,,,,
1771276871.8572106,920884,10,8,0,912.5,-118.7,428.5,29.1,87.3,21.2,1771276871.8434553,13.755321502685547,1,0,-1.708609206040819,-2.088570163699903,-1.0534824096957043,-0.7414816852092911,-0.49550372602605836,1.9878237076327432,,,,,,,,,,,,,,,,,,,,,,,,
1771276874.4573417,923484,10,8,0,903.9,-99.8,428.0,35.0,87.7,27.8,1771276874.4467733,10.568380355834961,1,0,1.9213907679987692,2.018821802753816,-0.26413679306969945,0.48781242941670316,-0.4510018458001104,1.7672375031099326,,,,,,,,,,,,,,,,,,,,,,,,
1771276877.0609703,926088,10,8,0,895.4,-80.8,427.5,43.1,88.0,36.6,1771276877.0524356,8.534669876098633,1,0,1.9234804617611467,2.025790655703891,-0.2661306277234117,0.5105308235805627,-0.45882167682998576,1.7687535415225406,,,,,,,,,,,,,,,,,,,,,,,,
1771276879.6613023,928688,10,8,0,886.8,-61.8,427.1,54.3,88.3,48.5,1771276879.6536832,7.619142532348633,1,0,2.026721600143428,2.0660435307864673,-0.32807001148990306,0.5510732028614644,-0.4841516120364294,1.829407015605334,,,,,,,,,,,,,,,,,,,,,,,,
1771276882.2650466,931292,10,8,0,878.3,-42.8,426.6,69.2,88.5,64.0,1771276882.2595694,5.477190017700195,1,0,-1.8788560291309966,-2.0784511088735838,-1.1920642256595033,-0.6158660040055902,-0.5154065252396967,1.9218451657732705,,,,,,,,,,,,,,,,,,,,,,,,
1771276884.868987,933896,10,8,0,869.8,-23.8,426.1,87.2,88.6,82.6,1771276884.8608863,8.100748062133789,1,0,-1.5455863322717143,-1.4521956390714146,-0.18241156660390628,0.5879241314321872,-0.49452666377899,1.8000211359574527,,,,,,,,,,,,,,,,,,,,,,,,
1771276887.4728804,936500,10,8,0,861.2,-4.8,425.6,105.0,88.5,101.2,1771276887.4650784,7.802009582519531,1,0,-1.8073447421555269,-2.0250070248509946,-1.2314675468664582,-0.5476811115421414,-0.5211798202755824,1.8666667406401705,,,,,,,,,,,,,,,,,,,,,,,,
1771276890.0759857,939104,10,8,0,852.7,14.2,425.2,120.2,88.3,117.0,1771276890.072949,3.0367374420166016,1,0,-1.7181784377060583,-1.875743445990256,-1.3205961877847054,-0.49148404745049984,-0.4997368845657454,1.7553038952225892,,,,,,,,,,,,,,,,,,,,,,,,
1771276892.6765947,941704,10,8,0,844.1,33.1,424.7,131.5,88.1,129.0,1771276892.6739633,2.6314258575439453,1,0,-1.608121969168915,-1.523139293428885,-0.11219622373337619,0.6490376147232629,-0.5220242267082943,1.780929855593711,,,,,,,,,,,,,,,,,,,,,,,,
1771276895.2806108,944308,10,8,0,835.6,52.1,424.2,139.7,87.7,137.8,1771276895.277114,3.496885299682617,1,0,-1.7751671723870666,-1.963893356374837,-1.2856391169004067,-0.45445307428602055,-0.5336142686806641,1.794774078228124,,,,,,,,,,,,,,,,,,,,,,,,
1771276897.8837852,946912,10,8,0,827.0,71.1,423.7,145.7,87.3,144.5,1771276897.8827882,0.9970664978027344,1,0,2.136544381712684,2.173762412953866,-0.30692211550261617,-0.4113566994341354,-0.5242753051897785,1.7184332111163154,,,,,,,,,,,,,,,,,,,,,,,,
1771276900.4877179,949516,10,8,0,818.5,90.1,423.3,150.2,86.9,149.6,1771276900.486721,0.9968280792236328,1,0,-1.5798440007454984,-1.42260035984642,-0.20048494928344288,0.6947072336700223,-0.5393693480386668,1.7214091310855648,,,,,,,,,,,,,,,,,,,,,,,,
1771276903.0902853,952116,10,8,0,810.0,109.1,422.8,153.6,86.5,153.8,1771276903.0571795,33.10585021972656,1,0,-1.7683589755647893,-1.9204804796719863,-1.3517165255159738,-0.34303189693426556,-0.5170604903325097,1.6204290749235328,,,,,,,,,,,,,,,,,,,,,,,,
1771276905.6918545,954720,10,8,0,801.4,128.1,422.3,156.4,86.1,157.2,1771276905.6631134,28.741121292114258,1,0,-1.7212861771081494,-1.7887154145450093,-1.4157570131643453,-0.31201175420758265,-0.5163643439537301,1.5818246775372162,,,,,,,,,,,,,,,,,,,,,,,,
1771276908.2927322,957320,10,8,0,792.9,147.0,421.8,158.6,85.7,160.0,1771276908.2639892,28.74302864074707,1,0,-1.7314467801856563,-1.756259184886544,-1.3959294267203737,-0.2851501418971516,-0.5203991732276086,1.555421417081352,,,,,,,,,,,,,,,,,,,,,,,,
1771276911.8437312,960872,10,8,0,781.2,172.9,421.2,160.9,85.1,163.3,1771276911.8427346,0.9965896606445312,1,0,-2.060624148706765,-2.184468943870875,0.3369276219173814,0.7929900513830057,-0.5992118355512789,1.7146975363379742,,,,,,,,,,,,,,,,,,,,,,,,
1771276934.4436216,983472,10,8,0,760.0,118.7,420.0,152.0,86.5,154.2,1771276934.4416292,1.9924640655517578,1,0,-1.765737132665584,-1.8238297811480046,-1.4032588556132204,-0.30109543170644976,-0.5357724523131546,1.5225179969792006,,,,,,,,,,,,,,,,,,,,,,,,
1771276937.0473647,986076,10,8,0,760.0,97.9,420.0,147.2,86.9,149.0,1771276937.0473647,0.0,1,0,-1.617591419755556,-1.4800412533705247,-0.14084608607039759,0.6794017744869504,-0.5778636124260123,1.6481393836264409,,,,,,,,,,,,,,,,,,,,,,,,
1771276940.9880548,990016,10,8,0,760.0,66.4,420.0,136.4,87.6,137.6,1771276940.9848843,3.170490264892578,1,0,-1.8149050016549653,-1.8302904411235361,-1.382026501890614,-0.35720787294608125,-0.5229944387682189,1.5214009096108754,,,,,,,,,,,,,,,,,,,,,,,,
1771276943.5916839,992620,10,8,0,760.0,45.6,420.0,125.7,88.0,126.6,1771276943.5887413,2.9425621032714844,1,0,-1.8028799780237659,-1.7841778300769515,-1.332798853926462,-0.3922770172260253,-0.5367959031119661,1.577174951595556,,,,,,,,,,,,,,,,,,,,,,,,
1771276946.19176,995220,10,8,0,760.0,24.7,420.0,111.3,88.2,111.8,1771276946.1611853,30.574798583984375,1,0,-2.1823634068318656,-2.2339634937217325,0.21071988724511642,-0.42495894398636147,-0.5458138192239468,1.61402767654918,,,,,,,,,,,,,,,,,,,,,,,,
1771276948.7920065,997820,10,8,0,760.0,3.9,420.0,93.7,88.3,93.7,1771276948.7664373,25.56920051574707,1,0,2.1788680860081238,2.0914015207717327,-0.1460366407122411,-0.4423121406932431,-0.5340264630086844,1.5927072357505332,,,,,,,,,,,,,,,,,,,,,,,,
1771276951.3955474,1000424,10,8,0,760.0,-16.9,420.0,75.1,88.3,74.8,1771276951.3673453,28.202056884765625,1,0,-1.5857407138542654,-1.4110375505957709,-0.09417671256131512,0.5348928015419218,-0.5338210599192875,1.5992232256836576,,,,,,,,,,,,,,,,,,,,,,,,
1771276954.0008473,1003020,10,8,0,760.0,-37.6,420.0,59.3,88.1,58.7,1771276953.9753811,25.466203689575195,1,0,-1.5945633778376784,-1.4207828591741023,-0.11226919601407846,0.5125854567209811,-0.529974101336414,1.5977624163880482,,,,,,,,,,,,,,,,,,,,,,,,
1771276956.6037838,1005632,10,8,0,760.0,-58.5,420.0,47.3,87.7,46.2,1771276956.580494,23.289918899536133,1,0,-1.9061311763853765,-1.9145892883738402,-1.1716235008260847,-0.5339557685373486,-0.5475104067441281,1.6690809234294925,,,,,,,,,,,,,,,,,,,,,,,,
1771276959.2073922,1008236,10,8,0,760.0,-79.4,420.0,38.6,87.3,37.2,1771276959.18309,24.302244186401367,1,0,-1.93289881263717,-1.9695194965126361,-1.2508059692542133,-0.5539920519970926,-0.5409166163949021,1.6582557144355816,,,,,,,,,,,,,,,,,,,,,,,,
1771276961.8113754,1010840,10,8,0,760.0,-100.2,420.0,32.3,86.9,30.5,1771276961.784031,27.344465255737305,1,0,-1.965844853640919,-1.979372395312344,-1.1539778309905522,-0.5863524271998645,-0.5456564273778979,1.6835979739183273,,,,,,,,,,,,,,,,,,,,,,,,
1771276964.4153843,1013444,10,8,0,760.0,-121.0,420.0,27.6,86.4,25.4,1771276964.3912501,24.134159088134766,1,0,-1.5566032236561413,-1.4039407314144867,-0.03254688344152386,0.41761072319279596,-0.508316790147875,1.5735810623928126,,,,,,,,,,,,,,,,,,,,,,,,
1771276967.0194468,1016048,10,8,0,760.0,-141.9,420.0,24.0,85.9,21.5,1771276966.9937353,25.711536407470703,1,0,2.109214066652776,1.943150612246822,-0.015840252348844373,0.3920608140508785,-0.500929725906176,1.554856770195301,,,,,,,,,,,,,,,,,,,,,,,,
1771276969.6194594,1018648,10,8,0,760.0,-162.7,420.0,21.3,85.4,18.3,1771276969.599298,20.16139030456543,1,0,2.1111032782360657,1.898453604935909,-0.04474624774614869,0.3695983336846982,-0.49643954812954566,1.5497291868760268,,,,,,,,,,,,,,,,,,,,,,,,
1771276972.2195005,1021248,10,8,0,760.0,-183.5,420.0,19.0,84.9,15.7,1771276972.2019556,17.544984817504883,1,0,-1.5311310503481528,-1.3851303855468837,-0.15676389685512213,0.34789170907928024,-0.49282808862152433,1.5483384967485316,,,,,,,,,,,,,,,,,,,,,,,,
1771276974.8232622,1023852,10,8,0,760.0,-204.3,420.0,17.2,84.4,13.5,1771276974.8063068,16.95537567138672,1,0,2.099233808221792,1.8647206619762506,0.06840836403286683,0.3285128793844658,-0.4946042449261766,1.5555265550976043,,,,,,,,,,,,,,,,,,,,,,,,
1771276977.4233427,1026452,10,0,0,760.0,-220.0,420.0,16.0,84.0,12.0,1771276977.411039,12.303590774536133,1,0,-1.5406567122101789,-1.4102190403376844,-0.1289617484279461,0.3175819008751154,-0.4994718044031948,1.5796054368784938,,,,,,,,,,,,,,,,,,,,,,,,
1771276980.026898,1029056,10,0,0,760.0,-220.0,420.0,16.0,84.0,12.0,1771276980.01987,7.027864456176758,1,0,-1.5406567122101789,-1.4102190403376844,-0.1289617484279461,0.3175819008751154,-0.4994718044031948,1.5796054368784938,,,,,,,,,,,,,,,,,,,,,,,,
1771276982.6273205,1031656,10,8,0,772.0,-205.7,419.4,18.9,84.8,15.7,1771276982.6191797,8.140802383422852,1,0,-2.048792061011527,-1.9878414234589714,-0.9209097905957713,-0.7618241156549463,-0.5654904700519998,1.8229360561602292,,,,,,,,,,,,,,,,,,,,,,,,
1771276985.2313564,1034260,10,8,0,785.5,-189.8,418.8,23.3,85.7,21.1,1771276985.2256093,5.747079849243164,1,0,-1.5400309440130568,-1.3848484885253993,-0.14299859287766087,0.3575484008988962,-0.48621589796611164,1.5987499730602974,,,,,,,,,,,,,,,,,,,,,,,,
1771276987.835123,1036864,10,8,0,798.9,-173.9,418.2,29.9,86.5,28.7,1771276987.829323,5.800008773803711,1,0,2.1186837637905804,1.85013068554591,-0.1254429924664018,0.38099535001786383,-0.4835369716578138,1.6153874761529734,,,,,,,,,,,,,,,,,,,,,,,,
1771276990.438894,1039468,10,8,0,812.4,-158.0,417.6,40.5,87.3,40.3,1771276990.4354157,3.4782886505126953,1,0,-1.556959762421936,-1.3773431930392825,-0.07420257330982341,0.4121751519401377,-0.4858916834665432,1.656264008844218,,,,,,,,,,,,,,,,,,,,,,,,
1771276993.0429945,1042072,10,8,0,825.8,-142.1,417.0,58.1,87.9,58.9,1771276993.0385625,4.431962966918945,1,0,2.1482429179944984,1.8245992008060583,0.313513322426972,-0.6890959048844725,-0.5364065621738872,1.85922772308927,,,,,,,,,,,,,,,,,,,,,,,,
1771276995.6465006,1044676,10,8,0,839.3,-126.2,416.4,84.8,88.2,86.6,1771276995.64215,4.3506622314453125,1,0,2.1129431409862787,1.8552150311534736,-0.1516917080747864,0.4584027034015365,-0.4784967011100819,1.674994209481997,,,,,,,,,,,,,,,,,,,,,,,,
