pc_ts,ipoc,robot_x_mm,robot_y_mm,robot_z_mm,robot_a_deg,robot_b_deg,robot_c_deg,cam_ts,rvec_x,rvec_y,rvec_z,tvec_x_m,tvec_y_m,tvec_z_m
1774991404.486339,1866007,760.0,-410.0,460.0,5.0,75.0,-6.0,1774991404.4549875,2.4825585464061577,0.15501025594128995,-0.13587411410858685,0.14106672594404254,0.10807788801854465,0.9957773727249818
1774991408.4865897,1870007,760.0,-410.0,460.0,-5.0,85.0,6.0,1774991408.370175,2.289635244080785,-0.2815679615605174,0.07356535643395275,0.030864089427607357,0.2042922219483972,0.972098473442726
1774991412.4900892,1874011,760.0,-410.0,460.0,18.0,78.0,10.0,1774991412.4668462,2.422419583280439,0.12409291912473419,-0.04707510598799323,0.10091607369579415,0.1383642082928115,0.9922246022288582
1774991416.4935982,1878015,760.0,-410.0,460.0,8.0,82.0,18.0,1774991416.3770359,2.342159271416597,-0.24795288442884994,0.10283818853592677,0.018932040144162332,0.17943652421095682,0.9802801498525087
1774991420.9744945,1882495,760.0,-410.0,460.0,25.0,72.0,-12.0,1774991420.9674945,2.467461036824524,0.7152138270688975,-0.34515639837135653,0.26233514094058324,0.10924799182864023,0.9638982432388744
1774991425.5617168,1887083,760.0,-410.0,460.0,-15.0,80.0,-8.0,1774991425.5396245,2.3802978927198954,-0.22770570163263085,-0.0017852876519359568,0.061699185339322365,0.15740247988053216,0.989024607032236
1774991441.053718,1902575,760.0,-410.0,440.0,10.0,88.0,5.0,1774991441.0527182,2.2557260095828733,0.038830980515020104,-0.07140369371973271,0.10520406001777567,0.20907142331637543,0.9513865213776427
1774991452.8048384,1914327,760.0,-410.0,470.0,10.0,74.0,15.0,1774991452.7773545,2.4771975172816765,-0.13691556514482583,0.09009890985249669,0.025775829695301376,0.11010706399288363,1.0025021168449164
1774991462.877232,1924399,830.0,-310.0,440.0,168.0,85.0,172.0,1774991462.8662288,2.1322337251122434,-0.12753832356484707,0.02437483894521974,-0.043533900152716784,0.23804536756170674,0.9799371961734651
1774991470.296858,1931819,830.0,-590.0,440.0,12.0,82.0,8.0,1774991470.2294068,2.371164588889183,0.03250442087842714,-0.031455690483845965,0.27561574896547797,0.11077495106391788,1.0106298611824012
1774991477.5000975,1939023,830.0,-450.0,440.0,20.0,86.0,18.0,1774991477.4422407,2.289230913111185,-0.010072520844253093,-0.021482028078566154,0.1240193556111823,0.14710895892202142,1.0110649892777621
1774991482.252087,1943775,830.0,-380.0,440.0,155.0,88.0,158.0,1774991482.2166026,2.1834804804488774,-0.11042107339976326,0.014222413506733969,0.03083390565387925,0.20317307452615982,0.9929779273544047
1774991488.0405986,1949563,830.0,-530.0,440.0,165.0,84.0,170.0,1774991487.9969666,2.1151374048034732,-0.13939853172462474,0.037073216279606976,0.16889815671358824,0.22969485636091483,0.9905361154922777
1774991493.6716497,1955195,712.6,-362.3,448.4,11.7,75.8,9.2,1774991493.6292298,2.4385271678750233,-0.003248193998833185,0.002058833923168271,0.03847182980801042,0.1544181330264502,0.9643776534486819
1774991497.671889,1959195,690.0,-331.1,450.1,10.0,72.1,6.0,1774991497.6648896,2.5321789800214423,0.03742402408199842,-0.013238881916127742,-0.00041121759826518855,0.13095099174893862,0.9570534344581743
1774991509.9794781,1971503,690.0,-450.0,450.0,22.0,78.0,20.0,1774991509.9318523,2.414348760841995,0.016421159868951447,0.03938784057342723,0.09864113429765331,0.1902224701663145,0.9373861339183542
1774991513.9870203,1975511,670.0,-410.0,470.0,-8.0,68.0,5.0,1774991513.9860198,2.579845061680339,-0.3511165353830581,0.08865819952713265,0.02894895222715354,0.13132086399720597,0.9653149925282608
1774991535.0551052,1996579,740.0,-370.0,450.0,8.0,76.0,-5.0,1774991535.0065887,2.4596637258419727,0.20179490330699704,-0.14257670787410814,0.1036979879588662,0.12296289528484476,0.9784859011102505
1774991541.986456,2003511,710.0,-530.0,455.0,15.0,78.0,10.0,1774991541.9578757,2.4277596196531572,0.060901599238531105,-0.03008347901765169,0.20516505038742683,0.17790857528482074,0.9510434017484967
1774991556.306448,2017831,790.0,-550.0,435.0,30.0,84.0,25.0,1774991556.2914467,2.318215053444891,0.06271431029083431,-0.02431473453160573,0.22870481564109027,0.16300299109190766,0.9757511925427953
1774991560.3100777,2021835,757.9,-421.1,459.2,-9.3,73.0,-8.6,1774991560.264744,2.5010721209854223,-0.09656264101696758,-0.08718246471232709,0.12565480435255905,0.10159617671854128,1.007637370411554
1774991564.3107145,2025835,747.2,-395.6,464.4,-10.3,71.3,-9.1,1774991564.297705,2.559756029138986,-0.1531718091267095,-0.10099166010923154,0.07581648936385517,0.07606009363671903,1.002017672994947
1774991568.3139029,2029839,720.0,-450.0,460.0,35.0,82.0,28.0,1774991568.2894254,2.338354237281054,0.11570222220927011,-0.015407320998326826,0.12094941095434338,0.21352640251848992,0.9500830891037427
