pc_timestamp_s,ipoc,override,vel_act,rpm_ext,robot_x_mm,robot_y_mm,robot_z_mm,robot_a_deg,robot_b_deg,robot_c_deg,aruco_timestamp_s,camera_lag_ms,visible_count,visible_ids,m0_rvec_x,m0_rvec_y,m0_rvec_z,m0_tvec_x_m,m0_tvec_y_m,m0_tvec_z_m,m1_rvec_x,m1_rvec_y,m1_rvec_z,m1_tvec_x_m,m1_tvec_y_m,m1_tvec_z_m,m2_rvec_x,m2_rvec_y,m2_rvec_z,m2_tvec_x_m,m2_tvec_y_m,m2_tvec_z_m,m3_rvec_x,m3_rvec_y,m3_rvec_z,m3_tvec_x_m,m3_tvec_y_m,m3_tvec_z_m,m4_rvec_x,m4_rvec_y,m4_rvec_z,m4_tvec_x_m,m4_tvec_y_m,m4_tvec_z_m
1771273729.6867263,1079795,30,30,0,699.9,-200.7,360.0,10.3,88.0,8.6,1771273729.6756394,11.08694076538086,2,0|4,-1.560993587935356,-1.3583986586642394,-0.10808367373324516,0.2531108583267948,-0.46906138420910704,1.3471631437907883,,,,,,,,,,,,,,,,,,,-1.5706154475071066,-1.339608049283206,-0.18074897129101353,0.303311723022156,-0.4329748786772604,1.4853806803030583
1771273732.287435,1082395,30,0,0,700.0,-240.0,360.0,12.0,88.0,10.0,1771273732.2804253,7.009744644165039,2,0|4,-1.5435051300614049,-1.3513544518693508,-0.13848034410810775,0.2140018840031041,-0.4697565180288217,1.3481444775723734,,,,,,,,,,,,,,,,,,,-1.5722299133618343,-1.39277942063792,-0.1720095040371343,0.25608358038088713,-0.4245426692371129,1.4499646368972494
1771273734.8905787,1084999,30,30,0,710.5,-225.2,358.9,9.6,87.9,8.1,1771273734.8845966,5.982160568237305,4,0|1|2|4,-1.546291702556023,-1.3484607579162455,-0.11752523681118272,0.22879573367886424,-0.45828161742200696,1.3477117188273278,-2.1571817547123726,0.16809465607788085,0.7129002332654857,0.1429142070397037,-0.47792687427061986,1.4263587220083915,-2.266782157534614,-0.05334913042295464,-0.5986563651243803,-0.5400729278639299,-0.4895232000672786,1.4678316747800484,,,,,,,-1.582761419680421,-1.360381554062234,-0.14384317292108273,0.2847229361323356,-0.4305256438238845,1.5151655796055317
1771273737.49119,1087599,30,30,0,755.8,-161.8,354.4,2.1,87.2,2.9,1771273737.4862742,4.915714263916016,4,0|1|2|4,-1.5808178426875186,-1.3254055443760242,-0.060213368608421636,0.32119465923146856,-0.43506033548764156,1.443144986096622,-2.157683035355357,0.2011647012273785,0.7705118343319148,0.2200395574365449,-0.42456348151232803,1.4358876357055834,-2.242336634628844,-0.039114018873405126,-0.576497908591876,-0.48378832929445625,-0.4481055071330503,1.5074258903883335,,,,,,,-1.984154940044691,-1.9357481491677577,-1.050515067568843,-0.6905530401897493,-0.44157904135359205,1.7715883884704522
1771273740.0953505,1090203,30,30,0,801.1,-98.4,349.8,-2.4,86.5,0.6,1771273740.0917697,3.580808639526367,5,0|1|2|3|4,2.137016357532845,1.8765807033148223,-0.30147768923626417,0.42260466109124056,-0.41444451944771515,1.5398810258419329,-2.197008399038011,0.2407909014647707,0.8403664059943142,0.3149861497941776,-0.39845370405315633,1.524901247854462,-2.2559914326866495,0.1234110443634665,0.6928719887889159,0.5534775016848987,-0.4234131623908166,1.5791224630996368,-1.6144411931785612,-1.3207236221641472,-0.007041012377640336,0.35494444958988125,-0.44433544791161916,1.3537244604262082,-1.7883417445349572,-1.8234321371557178,-1.168894491093635,-0.5966865456078281,-0.3837980658862414,1.7501213063775043
1771273742.6987696,1092807,30,30,0,846.4,-34.9,345.3,-5.5,85.8,-0.2,1771273742.6970053,1.7642974853515625,5,0|1|2|3|4,2.1646092382735,1.9132149494509232,-0.37524652082691107,0.5383146796113358,-0.39819922449290396,1.6557317811681291,-2.266651163333959,0.3126718314106694,0.7705426930924323,0.43408335365152206,-0.38806147783193257,1.6752760747345385,-2.3751375751838975,0.14957292460308236,0.6918033890558298,0.6817355134100019,-0.4131908595178161,1.7081615780614734,2.239665831932073,1.9247707744152143,-0.17207150242875724,0.46780062803692307,-0.4403758056892225,1.4855577068303547,-1.840430375137214,-1.842179486303246,-1.0527106470611898,-0.5274256649056474,-0.34795330502016664,1.792754638608085
1771273745.2988203,1095407,30,30,0,891.6,28.4,340.8,-7.7,85.1,-0.1,1771273745.2678456,30.974626541137695,5,0|1|2|3|4,-1.847204251351421,-1.6872336416908758,-1.1889434525506961,-0.42762934137351044,-0.36175101101715323,1.6818779885847854,-2.291625962422349,0.306065963026558,0.7991682194803766,0.5324024382310091,-0.3555137913442585,1.719974076668533,-2.367763110574229,0.20654817044743395,0.5916097810519048,0.8006102129999532,-0.3959170810759148,1.7924149455803218,-1.8940836341915894,-1.7403477851342193,-1.2732603234808733,-0.3987241819325867,-0.4162137646805331,1.5523178427286632,2.031320304496568,1.997255066227013,-0.6447515975316939,0.7099867265810679,-0.3212693523219686,1.8404048851064378
1771273747.8990731,1098007,30,0,0,900.0,40.0,340.0,-8.0,85.0,0.0,1771273747.874208,24.865150451660156,5,0|1|2|3|4,-1.844835661577455,-1.3766425600334822,-0.10199672579781977,0.6933817218683614,-0.38278904407241865,1.8037323565439425,-2.295438539629711,0.3595711480214451,0.7708868617621883,0.565816494173735,-0.3558411696750088,1.76641993034936,-2.2186638749267353,0.028344435648880357,-0.5479590657734952,-0.28418979005841855,-0.3542172703354369,1.6468596829059308,2.25693368873885,1.8864286660110272,-0.33638903217942756,-0.3843858448786839,-0.40987097460391053,1.557934756783777,2.032528398397825,1.9949677606694396,-0.7155260230107365,0.7361057618380584,-0.3169426206058512,1.8575545379929017
1771273750.4990962,1100607,30,30,0,857.6,40.0,340.1,-5.6,85.0,0.0,1771273750.47925,19.846200942993164,5,0|1|2|3|4,-1.8142281840358623,-1.7681072526134083,-1.2176326302291764,-0.40840589250456577,-0.3775234694096263,1.6298818302303426,-2.2792994109250277,0.2410263268318677,0.7426309450639695,0.5146889761127962,-0.3721821679079992,1.6613639842543608,-2.4440827487886105,0.1488675106997778,0.5381513891827866,0.7982075200532617,-0.41638104635039114,1.7693367101612154,-1.9644480593848985,-1.8064144213750564,-1.378044754985104,-0.36999115409046646,-0.4234561081311767,1.4753082141109592,-1.7281637582743454,-1.4031483362452164,-0.26144426437278717,0.7102046738638035,-0.34553753095776685,1.8374215278937667
1771273753.1024086,1103211,30,30,0,779.4,39.9,340.0,-1.1,85.1,0.0,1771273753.0818174,20.591259002685547,5,0|1|2|3|4,-1.875094155036114,-1.868673296520522,-1.276690897870044,-0.39299628671761955,-0.42071570433525485,1.5316140869409844,-2.2554383281297152,0.1650785165811343,0.8452440124058993,0.43873403041816417,-0.4055390810356843,1.494936977146764,-2.22148086820311,-0.1103582921711098,-0.685119741150735,-0.2637189522327763,-0.39863036945861186,1.4681279187637946,-1.868603106121246,-1.8682385316113135,-1.3559911665886446,-0.34549221348777137,-0.4636386832978787,1.37193477884182,-1.6197923440867252,-1.489790785946782,-0.14747192794319822,0.6329792045310513,-0.38383227019114563,1.7013392784391947
