pc_timestamp_s,ipoc,override,vel_act,rpm_ext,robot_x_mm,robot_y_mm,robot_z_mm,robot_a_deg,robot_b_deg,robot_c_deg,aruco_timestamp_s,camera_lag_ms,visible_count,visible_ids,m0_rvec_x,m0_rvec_y,m0_rvec_z,m0_tvec_x_m,m0_tvec_y_m,m0_tvec_z_m,m1_rvec_x,m1_rvec_y,m1_rvec_z,m1_tvec_x_m,m1_tvec_y_m,m1_tvec_z_m,m2_rvec_x,m2_rvec_y,m2_rvec_z,m2_tvec_x_m,m2_tvec_y_m,m2_tvec_z_m,m3_rvec_x,m3_rvec_y,m3_rvec_z,m3_tvec_x_m,m3_tvec_y_m,m3_tvec_z_m,m4_rvec_x,m4_rvec_y,m4_rvec_z,m4_tvec_x_m,m4_tvec_y_m,m4_tvec_z_m
1771274913.7540498,2263883,30,0,0,760.0,40.0,420.0,0.0,90.0,0.0,1771274913.7285779,25.471925735473633,1,0,-1.813626799476743,-1.8357827614407896,-1.3827359842860036,-0.40991799635859766,-0.5225422862089765,1.5654916252086502,,,,,,,,,,,,,,,,,,,,,,,,
1771274926.461377,2276591,30,30,0,732.1,160.8,327.9,-11.9,89.1,-11.0,1771274926.4534743,7.902622222900391,1,0,-1.7565064705852589,-1.698818509245317,0.1052373815865227,0.7054584863193845,-0.5084186124001217,1.5648404061798782,,,,,,,,,,,,,,,,,,,,,,,,
1771274929.489413,2279619,30,30,0,712.2,247.1,347.8,-12.0,88.4,-10.4,1771274929.4884012,1.0118484497070312,1,0,-2.0027425744297362,-2.0359013598151714,0.0034608997366169483,0.8025776939462554,-0.5409502981498493,1.560002372261006,,,,,,,,,,,,,,,,,,,,,,,,
1771274940.2455397,2290375,30,30,0,700.0,131.3,360.0,-4.5,88.0,-3.7,1771274940.241518,4.021644592285156,1,0,-1.8817903647799408,-1.8787464339265654,-1.4577990330093298,-0.25913544847684433,-0.48590782529483983,1.3860840305353623,,,,,,,,,,,,,,,,,,,,,,,,
1771274942.8498049,2292979,30,30,0,700.0,53.2,360.0,-1.0,88.0,-0.8,1771274942.843532,6.272792816162109,1,0,-1.876920657433382,-1.845854902254434,-1.3917495094278838,-0.34131445026798607,-0.48611652531342664,1.3960993972740963,,,,,,,,,,,,,,,,,,,,,,,,
1771274945.4533873,2295583,30,30,0,700.0,-24.9,360.0,2.6,88.0,2.2,1771274945.4474518,5.935430526733398,1,0,-1.5895397442031138,-1.409104116750948,-0.02267537519434882,0.43806431460339434,-0.48421587534028643,1.3895691425452708,,,,,,,,,,,,,,,,,,,,,,,,
1771274948.0534286,2298183,30,30,0,700.0,-102.9,360.0,6.0,88.0,5.0,1771274948.0505252,2.903461456298828,1,0,-1.5449364573395292,-1.3773603312611358,-0.06375582913373971,0.34805005414210755,-0.46984828588010286,1.3504224376762042,,,,,,,,,,,,,,,,,,,,,,,,
1771274950.655059,2300783,30,30,0,700.0,-180.9,360.0,9.4,88.0,7.9,1771274950.6269627,28.096437454223633,1,0,-1.5546309209553393,-1.3487890276985857,-0.09005809320089389,0.2719188495327127,-0.4685560219699042,1.345705544289263,,,,,,,,,,,,,,,,,,,,,,,,
1771274953.2569773,2303387,30,0,0,700.0,-240.0,360.0,12.0,88.0,10.0,1771274953.2260835,30.893802642822266,1,0,-1.5435051300614049,-1.3513544518693508,-0.13848034410810775,0.2140018840031041,-0.4697565180288217,1.3481444775723734,,,,,,,,,,,,,,,,,,,,,,,,
1771274955.857426,2305987,30,9,0,700.0,-239.9,360.0,12.0,88.0,10.0,1771274955.8297157,27.7101993560791,1,0,-1.5435051300614049,-1.3513544518693508,-0.13848034410810775,0.2140018840031041,-0.4697565180288217,1.3481444775723734,,,,,,,,,,,,,,,,,,,,,,,,
